x,y,z
-0.21793275217932753,-0.3212983223924143,1278
-0.21170610211706103,-0.35412107950401167,1258
-0.18991282689912828,-0.3636032093362509,1258
-0.16936488169364883,-0.3490153172866521,1256
-0.15566625155666253,-0.38840262582056895,1261
-0.1506849315068493,-0.4102844638949672,1245
-0.15566625155666253,-0.4212253829321663,1271
-0.12577833125778332,-0.4190371991247265,1232
-0.12141967621419676,-0.4263311451495259,1261
-0.12453300124533001,-0.4445660102115244,1235
-0.10024906600249066,-0.45040116703136396,1221
-0.10585305105853052,-0.4540481400437637,1240
-0.0859277708592777,-0.4657184536834427,1230
-0.07347447073474471,-0.46353026987600293,1211
-0.06413449564134496,-0.46353026987600293,1247
-0.03922789539227895,-0.4671772428884026,1211
-0.028642590286425903,-0.46936542669584247,1197
-0.0112079701120797,-0.48176513493800144,1211
-0.0037359900373599006,-0.4854121079504012,1223
-0.00684931506849315,-0.487600291757841,1206
0.019925280199252802,-0.4948942377826404,1203
0.0323785803237858,-0.5058351568198395,1206
0.039850560398505604,-0.5021881838074398,1221
0.06662515566625156,-0.4985412107950401,1211
0.07285180572851806,-0.5058351568198395,1208
0.06662515566625156,-0.49270605397520056,1235
0.07907845579078455,-0.5021881838074398,1237
0.09464508094645081,-0.4912472647702407,1206
0.09464508094645081,-0.4890590809628009,1197
0.11706102117061021,-0.47301239970824216,1213
0.13885429638854296,-0.47811816192560175,1232
0.149439601494396,-0.4948942377826404,1195
0.15130759651307596,-0.4854121079504012,1208
0.1855541718555417,-0.47665937272064185,1203
0.16376089663760895,-0.4708242159008023,1203
0.18244084682440848,-0.487600291757841,1213
0.18866749688667497,-0.48176513493800144,1203
0.21357409713574096,-0.46936542669584247,1216
0.21481942714819427,-0.4708242159008023,1203
0.21357409713574096,-0.4671772428884026,1213
0.22914072229140722,-0.45185995623632386,1211
0.23038605230386053,-0.4540481400437637,1208
0.23536737235367372,-0.46936542669584247,1208
0.2459526774595268,-0.4591539022611233,1230
0.23972602739726026,-0.44091903719912473,1232
0.26650062266500624,-0.4591539022611233,1218
0.24470734744707348,-0.4613420860685631,1240
0.27584059775840597,-0.43946024799416483,1230
0.2727272727272727,-0.424872355944566,1235
0.27895392278953923,-0.4212253829321663,1206
0.30759651307596514,-0.4263311451495259,1226
0.31880448318804483,-0.424872355944566,1223
0.3094645080946451,-0.4153902261123268,1256
0.3138231631382316,-0.40444930707512766,1223
0.33250311332503113,-0.3993435448577681,1242
0.32814445828144456,-0.39204959883296864,1232
0.32627646326276466,-0.38329686360320936,1216
0.3530510585305106,-0.3796498905908096,1240
0.34993773349937735,-0.37235594456601023,1250
0.3561643835616438,-0.3760029175784099,1237
0.3779576587795766,-0.3614150255288111,1235
0.37608966376089664,-0.36725018234865064,1237
0.38854296388542964,-0.35412107950401167,1242
0.40099626400996263,-0.32859226841721373,1268
0.39352428393524286,-0.3358862144420131,1250
0.39788293897882937,-0.3161925601750547,1245
0.40099626400996263,-0.32348650619985414,1266
0.4215442092154421,-0.31035740335521517,1256
0.41843088418430885,-0.31035740335521517,1252
0.4259028642590286,-0.3037928519328957,1258
0.4246575342465753,-0.3081692195477753,1263
0.4246575342465753,-0.3037928519328957,1276
0.43212951432129515,-0.2840991976659373,1250
0.43711083437110837,-0.27680525164113784,1250
0.4402241594022416,-0.2804522246535376,1273
0.4290161892901619,-0.23158278628738146,1302
0.4589041095890411,-0.24762946754194018,1271
0.4601494396014944,-0.2636761487964989,1261
0.45080946450809467,-0.21918307804522247,1258
0.4601494396014944,-0.23814733770970095,1287
0.4601494396014944,-0.21918307804522247,1281
0.46201743462017436,-0.21918307804522247,1271
0.4601494396014944,-0.20605397520058352,1266
0.48194271481942713,-0.20824215900802334,1287
0.4775840597758406,-0.1987600291757841,1281
0.47447073474470736,-0.16229029905178702,1281
0.5043586550435866,-0.16958424507658643,1276
0.48194271481942713,-0.16447848285922684,1295
0.4912826899128269,-0.16083150984682712,1300
0.4850560398505604,-0.15718453683442743,1305
0.4943960149439601,-0.13457330415754923,1310
0.48692403486924035,-0.13457330415754923,1300
0.4975093399750934,-0.1199854121079504,1290
0.5031133250311333,-0.10320933625091175,1302
0.5,-0.10175054704595186,1323
0.512453300124533,-0.09226841721371262,1323
0.5043586550435866,-0.07768052516411379,1305
0.4943960149439601,-0.06965718453683442,1318
0.5074719800747198,-0.06965718453683442,1295
0.5186799501867995,-0.05288110867979577,1318
0.5062266500622665,-0.02954048140043764,1340
0.512453300124533,-0.041940189642596645,1347
0.5155666251556662,-0.011305616338439095,1328
0.5199252801992528,-0.02224653537563822,1340
0.5031133250311333,-0.018599562363238512,1292
0.4975093399750934,-0.00911743253099927,1310
0.5136986301369864,0.006199854121079504,1326
